Last Name,First Name,Country,Date of birth,Date of birth.1,Date of birth.2,Course type,location,Gender,Swim,distance(m),25m,50m,100m
"MESZAROS, Daniel",,HUN,,,2004,long,,,freestyle,100,,24.11,50.92
"SERIO, Luca",,ITA,,,2003,long,,,freestyle,100,,24.23,50.98
"MATUSZEWSKI, Krzysztof",,POL,,,2004,long,,,freestyle,100,,24.54,51.1
"HEPHOSCAN, Uygar",,TUR,,,2003,long,,,freestyle,100,,24.65,51.18
"DEMENTIEV, Oskar",,GER,,,2004,long,,,freestyle,100,,24.99,51.27
"LEVCHENKO, Oleg",,RUS,,,2003,long,,,freestyle,100,,24.54,51.32
"APOSTOLAKOS, Konstantinos",,GRE,,,2003,long,,,freestyle,100,,25.29,51.71
"LIHHATS, Erik",,EST,,,2003,long,,,freestyle,100,,24.8,51.78
"VAINIO, Luukas",,FIN,,,2003,long,,,freestyle,100,,24.79,51.9
"KARTAVI, Martin",,ISR,,,2004,long,,,freestyle,100,,24.09,52.67
"POLIACIK, Jakub",,SVK,,,2004,long,,,freestyle,100,,25.64,52.87
"LEKIC, Jovan",,BIH,,,2003,long,,,freestyle,100,,27.52,57.13
"ELEZI, Dalvi",,ALB,,,2003,long,,,freestyle,100,,28.45,59.31
"KLEPIKOVA, Daria",,RUS,,,2005,long,,,freestyle,100,,26.16,54.75
"TATARINOVA, Daria",,RUS,,,2004,long,,,freestyle,100,,26.56,55.12
"DAVIS, Evelyn",,GBR,,,2004,long,,,freestyle,100,,26.76,55.25
"STANISAVLJEVIC, Nina",,SRB,,,2004,long,,,freestyle,100,,26.5,55.34
"GOLOVATI, Daria",,ISR,,,2005,long,,,freestyle,100,,27.07,55.6
"POPOVIC, Tanja",,SRB,,,2004,long,,,freestyle,100,,26.8,55.66
"VAN SELM, Tamryn",,GBR,,,2004,long,,,freestyle,100,,27.58,55.76
"BIAGIOTTI, Matilde",,ITA,,,2005,long,,,freestyle,100,,26.55,55.93
"KLEPIKOVA, Daria",,RUS,,,2005,long,,,freestyle,100,,26.41,55.04
"STANISAVLJEVIC, Nina",,SRB,,,2004,long,,,freestyle,100,,26.77,55.42
"TATARINOVA, Daria",,RUS,,,2004,long,,,freestyle,100,,26.74,55.45
"DAVIS, Evelyn",,GBR,,,2004,long,,,freestyle,100,,27.22,55.55
"WEILER SASTRE, Carmen",,ESP,,,2004,long,,,freestyle,100,,26.57,55.72
"GOLOVATI, Daria",,ISR,,,2005,long,,,freestyle,100,,27.1,55.77
"POPOVIC, Tanja",,SRB,,,2004,long,,,freestyle,100,,26.85,55.77
"BIAGIOTTI, Matilde",,ITA,,,2005,long,,,freestyle,100,,26.81,55.79
"VAN SELM, Tamryn",,GBR,,,2004,long,,,freestyle,100,,27.53,55.8
"PADAR, Nikoletta",,HUN,,,2006,long,,,freestyle,100,,26.8,55.83
"WIJK van, Milou",,NED,,,2004,long,,,freestyle,100,,27.07,56.11
"PAVALIC, Jana",,CRO,,,2007,long,,,freestyle,100,,26.98,56.16
"VANOTTERDIJK, Roos",,BEL,,,2005,long,,,freestyle,100,,27.54,56.17
"KLEIN, Chiara",,GER,,,2004,long,,,freestyle,100,,26.89,56.25
"COSTEA, Bianca",,ROU,,,2005,long,,,freestyle,100,,27.14,56.53
"MOLNAR, Dora",,HUN,,,2006,long,,,freestyle,100,,27.4,56.89
"KLEPIKOVA, Daria",,RUS,,,2005,long,,,freestyle,100,,26.66,55.01
"PADAR, Nikoletta",,HUN,,,2006,long,,,freestyle,100,,26.91,55.94
"DAVIS, Evelyn",,GBR,,,2004,long,,,freestyle,100,,27.47,55.99
"STANISAVLJEVIC, Nina",,SRB,,,2004,long,,,freestyle,100,,26.94,56.03
"POPOVIC, Tanja",,SRB,,,2004,long,,,freestyle,100,,27.22,56.08
"WEILER SASTRE, Carmen",,ESP,,,2004,long,,,freestyle,100,,26.85,56.12
"VAN SELM, Tamryn",,GBR,,,2004,long,,,freestyle,100,,27.67,56.12
"PAVALIC, Jana",,CRO,,,2007,long,,,freestyle,100,,26.5,56.16
"TATARINOVA, Daria",,RUS,,,2004,long,,,freestyle,100,,26.95,56.18
"TROFIMOVA, Daria",,RUS,,,2005,long,,,freestyle,100,,26.68,56.41
"GOLOVATI, Daria",,ISR,,,2005,long,,,freestyle,100,,27.35,56.41
"KURILKINA, Aleksandra",,RUS,,,2005,long,,,freestyle,100,,27,56.42
"WIJK van, Milou",,NED,,,2004,long,,,freestyle,100,,27.34,56.45
"VANOTTERDIJK, Roos",,BEL,,,2005,long,,,freestyle,100,,27.43,56.49
"KLEIN, Chiara",,GER,,,2004,long,,,freestyle,100,,27.21,56.66
"BIAGIOTTI, Matilde",,ITA,,,2005,long,,,freestyle,100,,27.04,56.66
"COSTEA, Bianca",,ROU,,,2005,long,,,freestyle,100,,27.38,56.79
"MOLNAR, Dora",,HUN,,,2006,long,,,freestyle,100,,27.48,56.81
"SANTAMARIA LOSADA, Diana",,ESP,,,2005,long,,,freestyle,100,,27.03,57.06
"KULIK, Julia",,POL,,,2005,long,,,freestyle,100,,27.5,57.08
"PLYTNYKAITE, Smilte",,LTU,,,2007,long,,,freestyle,100,,28.14,57.19
"PETRINI, Viola",,ITA,,,2006,long,,,freestyle,100,,27.34,57.24
"ROGERS, Harriet",,GBR,,,2004,long,,,freestyle,100,,27.27,57.28
"JAZY, Nina Sandrine",,GER,,,2005,long,,,freestyle,100,,27.34,57.35
"VASQUEZ, Lucie",,FRA,,,2004,long,,,freestyle,100,,27.59,57.38
"CUNHA, Mariana Pacheco",,POR,,,2004,long,,,freestyle,100,,27.5,57.39
"SNITKO, Karyna",,UKR,,,2004,long,,,freestyle,100,,27.59,57.39
"CACCIAPUOTI, Marina",,ITA,,,2005,long,,,freestyle,100,,27.79,57.42
"DEMIRTEPE, Meric",,TUR,,,2005,long,,,freestyle,100,,27.46,57.43
"CIERPIALOWSKA, Paulina",,POL,,,2005,long,,,freestyle,100,,28.04,57.5
"RYDYNSKA, Marianna",,POL,,,2004,long,,,freestyle,100,,27.55,57.56
"GYURINOVICS, Lili",,HUN,,,2005,long,,,freestyle,100,,27.72,57.56
"SPRINGER, Celina",,GER,,,2006,long,,,freestyle,100,,27.17,57.58
"MARKOVIC, Jana",,SRB,,,2004,long,,,freestyle,100,,27.22,57.62
"PESENTI, Gaia",,ITA,,,2004,long,,,freestyle,100,,27.55,57.69
"VLACHOU, Anna Avgousta",,GRE,,,2005,long,,,freestyle,100,,28.1,57.73
"EMINOVA BLAZEVSKA, Mia",,MKD,,,2005,long,,,freestyle,100,,27.43,57.73
"STJERNHOLM, Liva",,DEN,,,2004,long,,,freestyle,100,,27.61,57.83
"LITTLE, Erin",,GBR,,,2005,long,,,freestyle,100,,27.67,57.9
"ROSSI-BENE, Giulia",,FRA,,,2006,long,,,freestyle,100,,27.58,57.9
"GUSC, Wiktoria",,POL,,,2004,long,,,freestyle,100,,28.13,57.91
"FERNANDES, Carolina Miranda",,POR,,,2005,long,,,freestyle,100,,27.73,57.98
"OEZDEMIR, Ela Naz",,TUR,,,2006,long,,,freestyle,100,,27.76,58
"BAKO, Anastasia",,ROU,,,2006,long,,,freestyle,100,,28.07,58.06
"SHTEYMAN, Sharon",,ISR,,,2005,long,,,freestyle,100,,28.32,58.13
"POGACAR, Zala",,SLO,,,2004,long,,,freestyle,100,,27.59,58.15
"PRUVOT, Mathilde",,FRA,,,2005,long,,,freestyle,100,,28.29,58.18
"JOUHTEN, Helmi",,FIN,,,2004,long,,,freestyle,100,,28.2,58.25
"HAKONARDOTTIR, Kristin Helga",,ISL,,,2004,long,,,freestyle,100,,27.96,58.33
"MC KIBBIN, Ellie",,IRL,,,2004,long,,,freestyle,100,,28.06,58.38
"MARCUN, Mojca",,SLO,,,2006,long,,,freestyle,100,,28.25,58.56
"TUZILOVA, Natalie",,CZE,,,2005,long,,,freestyle,100,,28.2,58.57
"LUNGU, Lorain Cleveland",,ISR,,,2005,long,,,freestyle,100,,27.87,58.57
"YERMISHYNA, Anastasiya",,UKR,,,2006,long,,,freestyle,100,,28.51,58.65
"PRIMC, Tia",,SLO,,,2004,long,,,freestyle,100,,28.27,58.69
"SVORCAN, Sara",,SRB,,,2004,long,,,freestyle,100,,27.8,58.71
"VAHTOLA, Inka",,FIN,,,2005,long,,,freestyle,100,,28.34,58.84
"HOEVRING, Sofie",,DEN,,,2004,long,,,freestyle,100,,27.8,58.93
"KARP, Hadar",,ISR,,,2005,long,,,freestyle,100,,28.36,59.01
"ROMANOVSKAJA, Marija",,LTU,,,2006,long,,,freestyle,100,,28.66,59.02
"KONDRASKAITE, Patricija",,LTU,,,2006,long,,,freestyle,100,,28.34,59.08
"HARISBOURE, Ambre",,FRA,,,2004,long,,,freestyle,100,,28.56,59.22
"STATKEVICIUS, Sylvia",,LTU,,,2007,long,,,freestyle,100,,28.7,59.24
"BOITSUK, Mariangela",,EST,,,2004,long,,,freestyle,100,,27.13,59.28
"ROOS, Aurelia",,EST,,,2004,long,,,freestyle,100,,28.09,59.37
"CAPUANO, Giulia",,SUI,,,2006,long,,,freestyle,100,,28.18,59.39
"GERARD, Lea",,CRO,,,2004,long,,,freestyle,100,,28.1,59.44
"SANDBERG, Mathilda",,SWE,,,2005,long,,,freestyle,100,,27.54,59.65
"LUKIC, Milana",,BIH,,,2004,long,,,freestyle,100,,28.96,01:00.3
"VASILEVICH, Maryna",,BLR,,,2006,long,,,freestyle,100,,28.73,01:00.8
"ZEQIRI, Eda",,KOS,,,2004,long,,,freestyle,100,,29.59,01:03.2
"MAURIZ ADRAN, Aitana",,AND,,,2005,long,,,freestyle,100,,30.01,01:04.4
"ORBAN, Kristina",,SWE,,,2004,long,,,freestyle,100,,27.36,NT
"TATARINOVA, Daria",,RUS,,,2004,long,,,freestyle,100,,26.98,55.29
"OKARO, Eva",,GBR,,,2006,long,,,freestyle,100,,26.47,55.36
"MOLUH, Mary",,FRA,,,2005,long,,,freestyle,100,,26.94,55.66
"POPOVIC, Tanja",,SRB,,,2004,long,,,freestyle,100,,27.1,55.95
"PADAR, Nikoletta",,HUN,,,2006,long,,,freestyle,100,,26.97,56.12
"KLEIN, Chiara",,GER,,,2004,long,,,freestyle,100,,26.99,56.42
"BIAGIOTTI, Matilde",,ITA,,,2005,long,,,freestyle,100,,27,56.48
"CIERPIALOWSKA, Paulina",,POL,,,2005,long,,,freestyle,100,,27.6,57.32
"POPOVIC, Tanja",,SRB,,,2004,long,,,freestyle,100,,26.93,55.85
"MOLUH, Mary",,FRA,,,2005,long,,,freestyle,100,,26.91,56.13
"KLEIN, Chiara",,GER,,,2004,long,,,freestyle,100,,27.39,56.94
"SARATOVA, Anastasiia",,RUS,,,2006,long,,,freestyle,100,,27.44,57
"DAVIS, Evelyn",,GBR,,,2004,long,,,freestyle,100,,27.64,57.14
"CIERPIALOWSKA, Paulina",,POL,,,2005,long,,,freestyle,100,,27.73,57.32
"PADAR, Nikoletta",,HUN,,,2006,long,,,freestyle,100,,27.72,57.54
"DEMIRTEPE, Meric",,TUR,,,2005,long,,,freestyle,100,,27.91,57.61
"SANTAMARIA LOSADA, Diana",,ESP,,,2005,long,,,freestyle,100,,27.72,57.69
"PETRINI, Viola",,ITA,,,2006,long,,,freestyle,100,,27.98,58.13
"KARP, Hadar",,ISR,,,2005,long,,,freestyle,100,,28.37,59.97
"ROMANOVSKAJA, Marija",,LTU,,,2006,long,,,freestyle,100,,29.16,01:00.1
"CHALMERS, Kyle",,AUS,,,1998,long,olympics Rio 2016,,freestyle,100,,23.14,47.58
"TIMMERS, Pieter",,BEL,,,1988,long,olympics Rio 2016,,freestyle,100,,22.96,47.8
"ADRIAN, Nathan G",,USA,,,1988,long,olympics Rio 2016,,freestyle,100,,22.67,47.85
"CONDORELLI, Santo",,CAN,,,1995,long,olympics Rio 2016,,freestyle,100,,22.22,47.88
"SCOTT, Duncan W",,GBR,,,1997,long,olympics Rio 2016,,freestyle,100,,23.16,48.01
"DRESSEL, Caeleb",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,22.84,48.02
"MCEVOY, Cameron",,AUS,,,1994,long,olympics Rio 2016,,freestyle,100,,22.89,48.12
"CHIERIGHINI, Marcelo",,BRA,,,1991,long,olympics Rio 2016,,freestyle,100,,22.98,48.41
"ADRIAN, Nathan G",,USA,,,1988,long,olympics Rio 2016,,freestyle,100,,22.94,47.83
"CHALMERS, Kyle",,AUS,,,1998,long,olympics Rio 2016,,freestyle,100,,23.35,47.88
"MCEVOY, Cameron",,AUS,,,1994,long,olympics Rio 2016,,freestyle,100,,22.88,47.93
"CONDORELLI, Santo",,CAN,,,1995,long,olympics Rio 2016,,freestyle,100,,22.63,47.93
"DRESSEL, Caeleb",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,22.92,47.97
"TIMMERS, Pieter",,BEL,,,1988,long,olympics Rio 2016,,freestyle,100,,23.31,48.14
"SCOTT, Duncan W",,GBR,,,1997,long,olympics Rio 2016,,freestyle,100,,23.04,48.2
"CHIERIGHINI, Marcelo",,BRA,,,1991,long,olympics Rio 2016,,freestyle,100,,22.59,48.23
"MOROZOV, Vladimir V",,RUS,,,1992,long,olympics Rio 2016,,freestyle,100,,22.79,48.26
"KISIL, Yuri",,CAN,,,1995,long,olympics Rio 2016,,freestyle,100,,23.26,48.28
"VERSCHUREN, Sebastiaan",,NED,,,1988,long,olympics Rio 2016,,freestyle,100,,23.61,48.28
"ZETAO, Ning",,CHN,,,1993,long,olympics Rio 2016,,freestyle,100,,23.08,48.37
"DOTTO, Luca",,ITA,,,1990,long,olympics Rio 2016,,freestyle,100,,22.8,48.49
"MIGNON, Clement",,FRA,,,1993,long,olympics Rio 2016,,freestyle,100,,23.41,48.57
"WIERLING, Damian",,GER,,,1996,long,olympics Rio 2016,,freestyle,100,,23.25,48.66
"SCHOOLING, Joseph",,SGP,,,1995,long,olympics Rio 2016,,freestyle,100,,23.27,48.7
"CHALMERS, Kyle",,AUS,,,1998,long,olympics Rio 2016,,freestyle,100,,23.67,47.9
"DRESSEL, Caeleb",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,22.89,47.91
"SCOTT, Duncan W",,GBR,,,1997,long,olympics Rio 2016,,freestyle,100,,23.07,48.01
"MCEVOY, Cameron",,AUS,,,1994,long,olympics Rio 2016,,freestyle,100,,23.3,48.12
"CONDORELLI, Santo",,CAN,,,1995,long,olympics Rio 2016,,freestyle,100,,22.93,48.22
"SCHOOLING, Joseph",,SGP,,,1995,long,olympics Rio 2016,,freestyle,100,,23.12,48.27
"WIERLING, Damian",,GER,,,1996,long,olympics Rio 2016,,freestyle,100,,23.19,48.35
"MOROZOV, Vladimir V",,RUS,,,1992,long,olympics Rio 2016,,freestyle,100,,22.97,48.39
"TIMMERS, Pieter",,BEL,,,1988,long,olympics Rio 2016,,freestyle,100,,23.57,48.46
"DOTTO, Luca",,ITA,,,1990,long,olympics Rio 2016,,freestyle,100,,23.39,48.47
"KISIL, Yuri",,CAN,,,1995,long,olympics Rio 2016,,freestyle,100,,23.39,48.49
"VERSCHUREN, Sebastiaan",,NED,,,1988,long,olympics Rio 2016,,freestyle,100,,23.54,48.51
"CHIERIGHINI, Marcelo",,BRA,,,1991,long,olympics Rio 2016,,freestyle,100,,23.3,48.53
"ZETAO, Ning",,CHN,,,1993,long,olympics Rio 2016,,freestyle,100,,22.93,48.57
"MIGNON, Clement",,FRA,,,1993,long,olympics Rio 2016,,freestyle,100,,23.43,48.57
"ADRIAN, Nathan G",,USA,,,1988,long,olympics Rio 2016,,freestyle,100,,23.46,48.58
"NAKAMURA, Katsumi",,JPN,,,1994,long,olympics Rio 2016,,freestyle,100,,23.23,48.61
"STRAVIUS, Jeremy",,FRA,,,1988,long,olympics Rio 2016,,freestyle,100,,23.39,48.62
"SURGELOOSE, Glenn",,BEL,,,1989,long,olympics Rio 2016,,freestyle,100,,23.4,48.65
"GKOLOMEEV, Kristian",,GRE,,,1993,long,olympics Rio 2016,,freestyle,100,,22.77,48.68
"GRECHIN, Andrey",,RUS,,,1987,long,olympics Rio 2016,,freestyle,100,,23.52,48.75
"GRABICH, Federico",,ARG,,,1990,long,olympics Rio 2016,,freestyle,100,,23.36,48.78
"CARTER, Dylan",,TTO,,,1996,long,olympics Rio 2016,,freestyle,100,,23.49,48.8
"BOHUS, Richard",,HUN,,,1993,long,olympics Rio 2016,,freestyle,100,,23.2,48.86
"YU, Hexin",,CHN,,,1996,long,olympics Rio 2016,,freestyle,100,,23.5,48.87
"KOZMA, Dominik",,HUN,,,1991,long,olympics Rio 2016,,freestyle,100,,23.24,48.92
"SHIOURA, Shinri",,JPN,,,1991,long,olympics Rio 2016,,freestyle,100,,23.47,48.94
"NILO, Nicolas",,BRA,,,1987,long,olympics Rio 2016,,freestyle,100,,23.47,49.05
"PROUD, Benjamin",,GBR,,,1994,long,olympics Rio 2016,,freestyle,100,,23.3,49.14
"BILIS, Simonas",,LTU,,,1993,long,olympics Rio 2016,,freestyle,100,,23.71,49.16
"SAHNOUNE, Oussama",,ALG,,,1992,long,olympics Rio 2016,,freestyle,100,,23.5,49.2
"PARK, Tae-Hwan",,KOR,,,1989,long,olympics Rio 2016,,freestyle,100,,23.79,49.24
"STJEPANOVIC, Velimir",,SRB,,,1993,long,olympics Rio 2016,,freestyle,100,,23.17,49.24
"QUINTERO, Cristian",,VEN,,,1992,long,olympics Rio 2016,,freestyle,100,,23.72,49.25
"TSURKIN, Yauhen",,BLR,,,1990,long,olympics Rio 2016,,freestyle,100,,23.77,49.37
"TAVCAR, Anze",,SLO,,,1994,long,olympics Rio 2016,,freestyle,100,,23.87,49.38
"MAGNINI, Filippo",,ITA,,,1982,long,olympics Rio 2016,,freestyle,100,,23.83,49.4
"RADU, Marius",,ROU,,,1992,long,olympics Rio 2016,,freestyle,100,,23.24,49.57
"HORNIKEL, Bjoern",,GER,,,1992,long,olympics Rio 2016,,freestyle,100,,23.3,49.62
"RYAN, Shane",,IRL,,,1994,long,olympics Rio 2016,,freestyle,100,,23.54,49.82
"NIKOLOV, Aleksandar",,BUL,,,1992,long,olympics Rio 2016,,freestyle,100,,24.02,50.08
"STANLEY, Matthew D",,NZL,,,1992,long,olympics Rio 2016,,freestyle,100,,24.61,50.14
"LIUKKONEN, Ari-Pekka",,FIN,,,1989,long,olympics Rio 2016,,freestyle,100,,24,50.14
"HOCKIN, Benjamin Thomas",,PAR,,,1986,long,olympics Rio 2016,,freestyle,100,,24.01,50.26
"MOGNE, Igor Araujo",,MOZ,,,1996,long,olympics Rio 2016,,freestyle,100,,24.19,50.65
"KALONTAROV, Ziv",,ISR,,,1997,long,olympics Rio 2016,,freestyle,100,,24.16,50.65
"STACCHIOTTI, Raphael",,LUX,,,1992,long,olympics Rio 2016,,freestyle,100,,24.48,50.79
"GUNN, Sean",,ZIM,,,1993,long,olympics Rio 2016,,freestyle,100,,24.27,50.87
"VINCENT, Bradley",,MRI,,,1991,long,olympics Rio 2016,,freestyle,100,,24.86,50.89
"ABEYSINGHE, Matthew Duncan",,SRI,,,1996,long,olympics Rio 2016,,freestyle,100,,24.4,50.96
"CHETCUTI, Andrew",,MLT,,,1992,long,olympics Rio 2016,,freestyle,100,,23.9,51.37
"PEREZ, Jhonny",,DOM,,,1997,long,olympics Rio 2016,,freestyle,100,,24.07,51.5
"MAGANA, Nicholas D",,PER,,,1996,long,olympics Rio 2016,,freestyle,100,,24.2,51.53
"DANHO, Thibaut",,CIV,,,1994,long,olympics Rio 2016,,freestyle,100,,24.77,52.78
"MENA, Miguel Angel",,NCA,,,1997,long,olympics Rio 2016,,freestyle,100,,25.36,53.4
"ANIS, Rami",,ROT,,,1991,long,olympics Rio 2016,,freestyle,100,,25.51,54.25
"POU, Sovijja",,CAM,,,1995,long,olympics Rio 2016,,freestyle,100,,26.18,54.55
"GURUNG, Sirish",,NEP,,,1998,long,olympics Rio 2016,,freestyle,100,,27.5,57.76
"HABTE, Robel Kiros",,ETH,,,1992,long,olympics Rio 2016,,freestyle,100,,29.72,01:04.9
"METELLA, Mehdy",,FRA,,,1992,long,olympics Rio 2016,,freestyle,100,,23.23,48.08
"DRESSEL, Caeleb",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,22.77,48.1
"CHIERIGHINI, Marcelo",,BRA,,,1991,long,olympics Rio 2016,,freestyle,100,,22.71,48.12
"NAKAMURA, Katsumi",,JPN,,,1994,long,olympics Rio 2016,,freestyle,100,,23.48,48.49
"CONDORELLI, Santo",,CAN,,,1995,long,olympics Rio 2016,,freestyle,100,,22.88,48.51
"GRECHIN, Andrey",,RUS,,,1987,long,olympics Rio 2016,,freestyle,100,,23.17,48.68
"SURGELOOSE, Glenn",,BEL,,,1989,long,olympics Rio 2016,,freestyle,100,,23.25,48.73
"ROBERTS, James",,AUS,,,1991,long,olympics Rio 2016,,freestyle,100,,23.26,48.88
"NAKAMURA, Katsumi",,JPN,,,1994,long,olympics Rio 2016,,freestyle,100,,23.15,47.99
"CHIERIGHINI, Marcelo",,BRA,,,1991,long,olympics Rio 2016,,freestyle,100,,22.86,48.47
"DOTTO, Luca",,ITA,,,1990,long,olympics Rio 2016,,freestyle,100,,22.98,48.51
"FEIGEN, James",,USA,,,1989,long,olympics Rio 2016,,freestyle,100,,22.92,48.55
"GRECHIN, Andrey",,RUS,,,1987,long,olympics Rio 2016,,freestyle,100,,23.09,48.58
"MIGNON, Clement",,FRA,,,1993,long,olympics Rio 2016,,freestyle,100,,23.37,48.59
"CONDORELLI, Santo",,CAN,,,1995,long,olympics Rio 2016,,freestyle,100,,22.41,48.73
"MAGNUSSEN, James",,AUS,,,1991,long,olympics Rio 2016,,freestyle,100,,23.09,48.85
"DEIBLER, Steffen",,GER,,,1987,long,olympics Rio 2016,,freestyle,100,,23.29,48.92
"ALBERDI, Markel",,ESP,,,1991,long,olympics Rio 2016,,freestyle,100,,23.59,49.28
"RADU, Marius",,ROU,,,1992,long,olympics Rio 2016,,freestyle,100,,23.35,49.33
"DEKONINCK, Dieter",,BEL,,,1991,long,olympics Rio 2016,,freestyle,100,,23.77,49.91
"MELADINIS, Odyssefs",,GRE,,,1990,long,olympics Rio 2016,,freestyle,100,,23.44,49.92
"KORZENIOWSKI, Pawel",,POL,,,1985,long,olympics Rio 2016,,freestyle,100,,23.68,49.93
"MANUEL, Simone A",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,25.24,52.7
"OLEKSIAK, Penelope",,CAN,,,2000,long,olympics Rio 2016,,freestyle,100,,25.7,52.7
"SJOESTROEM, Sarah",,SWE,,,1993,long,olympics Rio 2016,,freestyle,100,,25.45,52.99
"CAMPBELL, Bronte",,AUS,,,1994,long,olympics Rio 2016,,freestyle,100,,25.04,53.04
"KROMOWIDJOJO, Ranomi",,NED,,,1990,long,olympics Rio 2016,,freestyle,100,,25.55,53.08
"CAMPBELL, Cate",,AUS,,,1992,long,olympics Rio 2016,,freestyle,100,,24.77,53.24
"WEITZEIL, Abbigail",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,25.39,53.3
"OTTESEN, Jeanette",,DEN,,,1987,long,olympics Rio 2016,,freestyle,100,,25.79,53.36
"CAMPBELL, Cate",,AUS,,,1992,long,olympics Rio 2016,,freestyle,100,,25.33,52.71
"OLEKSIAK, Penelope",,CAN,,,2000,long,olympics Rio 2016,,freestyle,100,,25.79,52.72
"MANUEL, Simone A",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,25.71,53.11
"SJOESTROEM, Sarah",,SWE,,,1993,long,olympics Rio 2016,,freestyle,100,,25.83,53.16
"CAMPBELL, Bronte",,AUS,,,1994,long,olympics Rio 2016,,freestyle,100,,25.43,53.29
"OTTESEN, Jeanette",,DEN,,,1987,long,olympics Rio 2016,,freestyle,100,,25.91,53.35
"KROMOWIDJOJO, Ranomi",,NED,,,1990,long,olympics Rio 2016,,freestyle,100,,25.83,53.42
"WEITZEIL, Abbigail",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,25.92,53.53
"ZHU, Menghui",,CHN,,,1999,long,olympics Rio 2016,,freestyle,100,,25.86,53.98
"VANLANDEGHEM, Chantal",,CAN,,,1994,long,olympics Rio 2016,,freestyle,100,,25.87,54
"BLUME, Pernille",,DEN,,,1994,long,olympics Rio 2016,,freestyle,100,,25.95,54.19
"IKEE, Rikako",,JPN,,,2000,long,olympics Rio 2016,,freestyle,100,,26.42,54.31
"HERASIMENIA, Aliaksandra",,BLR,,,1985,long,olympics Rio 2016,,freestyle,100,,25.97,54.34
"UCHIDA, Miki",,JPN,,,1995,long,olympics Rio 2016,,freestyle,100,,26.5,54.39
"BONNET, Charlotte",,FRA,,,1995,long,olympics Rio 2016,,freestyle,100,,26.11,54.54
"MEDEIROS, Etiene",,BRA,,,1991,long,olympics Rio 2016,,freestyle,100,,25.82,54.59
"CAMPBELL, Cate",,AUS,,,1992,long,olympics Rio 2016,,freestyle,100,,25.39,52.78
"MANUEL, Simone A",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,25.67,53.32
"SJOESTROEM, Sarah",,SWE,,,1993,long,olympics Rio 2016,,freestyle,100,,25.83,53.37
"KROMOWIDJOJO, Ranomi",,NED,,,1990,long,olympics Rio 2016,,freestyle,100,,25.83,53.43
"OLEKSIAK, Penelope",,CAN,,,2000,long,olympics Rio 2016,,freestyle,100,,25.9,53.53
"OTTESEN, Jeanette",,DEN,,,1987,long,olympics Rio 2016,,freestyle,100,,25.82,53.53
"WEITZEIL, Abbigail",,USA,,,1996,long,olympics Rio 2016,,freestyle,100,,25.78,53.54
"CAMPBELL, Bronte",,AUS,,,1994,long,olympics Rio 2016,,freestyle,100,,26.08,53.71
"VANLANDEGHEM, Chantal",,CAN,,,1994,long,olympics Rio 2016,,freestyle,100,,25.66,53.89
"BONNET, Charlotte",,FRA,,,1995,long,olympics Rio 2016,,freestyle,100,,26.12,53.93
"BLUME, Pernille",,DEN,,,1994,long,olympics Rio 2016,,freestyle,100,,26.13,54.15
"ZHU, Menghui",,CHN,,,1999,long,olympics Rio 2016,,freestyle,100,,26.13,54.15
"HERASIMENIA, Aliaksandra",,BLR,,,1985,long,olympics Rio 2016,,freestyle,100,,26.24,54.25
"MEDEIROS, Etiene",,BRA,,,1991,long,olympics Rio 2016,,freestyle,100,,26.19,54.38
"SHEN, Duo",,CHN,,,1997,long,olympics Rio 2016,,freestyle,100,,26.13,54.41
"IKEE, Rikako",,JPN,,,2000,long,olympics Rio 2016,,freestyle,100,,26.03,54.5
"UCHIDA, Miki",,JPN,,,1995,long,olympics Rio 2016,,freestyle,100,,26.54,54.5
"VANDERPOOL WALLACE, Arianna",,BAH,,,1990,long,olympics Rio 2016,,freestyle,100,,26.11,54.56
"ANDRUSENKO, Veronika",,RUS,,,1991,long,olympics Rio 2016,,freestyle,100,,26.2,54.6
"HEEMSKERK, Femke",,NED,,,1987,long,olympics Rio 2016,,freestyle,100,,26.23,54.63
"OLIVEIRA, Larissa Martins",,BRA,,,1993,long,olympics Rio 2016,,freestyle,100,,26.11,54.72
"GASTALDELLO, Beryl",,FRA,,,1995,long,olympics Rio 2016,,freestyle,100,,26.61,54.8
"UGOLKOVA, Maria",,SUI,,,1989,long,olympics Rio 2016,,freestyle,100,,26.14,54.85
